Destination,Origin,Orig_x,Orig_y,Population,Dest_x,Dest_y,iso_n3_d
Nepal,Afghanistan,67.709953,33.93911,55,84.124008,28.394857,524
Nepal,Somalia,46.199616,5.152149,25,84.124008,28.394857,524
Nepal,Sri Lanka,80.771797,7.873054,20,84.124008,28.394857,524
Nepal,Bangladesh,90.356331,23.684994,10,84.124008,28.394857,524
Nepal,Iran,53.688046,32.427908,5,84.124008,28.394857,524
Netherlands,Syria,38.996815,34.802075,31459,5.291266,52.132633,528
Netherlands,Eritrea,39.782334,15.179384,14903,5.291266,52.132633,528
Netherlands,Somalia,46.199616,5.152149,14735,5.291266,52.132633,528
Netherlands,Iraq,43.679291,33.223191,10301,5.291266,52.132633,528
Netherlands,Afghanistan,67.709953,33.93911,6214,5.291266,52.132633,528
Netherlands,Iran,53.688046,32.427908,4857,5.291266,52.132633,528
Netherlands,China,104.195397,35.86166,1114,5.291266,52.132633,528
Netherlands,Sudan,30.217636,12.862807,791,5.291266,52.132633,528
Netherlands,Guinea,-9.696645,9.945587,668,5.291266,52.132633,528
Netherlands,Sri Lanka,80.771797,7.873054,662,5.291266,52.132633,528
New Zealand,China,104.195397,35.86166,175,174.885971,-40.900557,554
New Zealand,Iran,53.688046,32.427908,151,174.885971,-40.900557,554
New Zealand,Iraq,43.679291,33.223191,113,174.885971,-40.900557,554
New Zealand,Sri Lanka,80.771797,7.873054,72,174.885971,-40.900557,554
New Zealand,Syria,38.996815,34.802075,70,174.885971,-40.900557,554
New Zealand,Saudi Arabia,45.079162,23.885942,59,174.885971,-40.900557,554
New Zealand,Pakistan,69.345116,30.375321,58,174.885971,-40.900557,554
New Zealand,Turkey,35.243322,38.963745,53,174.885971,-40.900557,554
New Zealand,Afghanistan,67.709953,33.93911,42,174.885971,-40.900557,554
New Zealand,Fiji,179.414413,-16.578193,29,174.885971,-40.900557,554
Nicaragua,El Salvador,-88.89653,13.794185,217,-85.207229,12.865416,558
Nicaragua,Honduras,-86.241905,15.199999,74,-85.207229,12.865416,558
Nicaragua,Cuba,-77.781167,21.521757,15,-85.207229,12.865416,558
Nicaragua,Guatemala,-90.230759,15.783471,10,-85.207229,12.865416,558
Nicaragua,Colombia,-74.297333,4.570868,6,-85.207229,12.865416,558
Niger,Nigeria,8.675277,9.081999,118851,8.081666,17.607789,562
Niger,Mali,-3.996166,17.570692,58035,8.081666,17.607789,562
Niger,Chad,18.732207,15.454166,165,8.081666,17.607789,562
Niger,DRC,21.758664,-4.038333,74,8.081666,17.607789,562
Niger,CAR,20.939444,6.611111,53,8.081666,17.607789,562
Niger,C̫te d'Ivoire,-5.54708,7.539989,36,8.081666,17.607789,562
Niger,Rwanda,29.873888,-1.940278,18,8.081666,17.607789,562
Niger,Somalia,46.199616,5.152149,9,8.081666,17.607789,562
Niger,Sudan,30.217636,12.862807,9,8.081666,17.607789,562
Niger,Syria,38.996815,34.802075,7,8.081666,17.607789,562
Nigeria,Cameroon,12.354722,7.369722,23502,8.675277,9.081999,566
Nigeria,DRC,21.758664,-4.038333,619,8.675277,9.081999,566
Nigeria,CAR,20.939444,6.611111,414,8.675277,9.081999,566
Nigeria,Syria,38.996815,34.802075,191,8.675277,9.081999,566
Nigeria,Turkey,35.243322,38.963745,162,8.675277,9.081999,566
Nigeria,Mali,-3.996166,17.570692,137,8.675277,9.081999,566
Nigeria,C̫te d'Ivoire,-5.54708,7.539989,122,8.675277,9.081999,566
Nigeria,Chad,18.732207,15.454166,87,8.675277,9.081999,566
Nigeria,Sudan,30.217636,12.862807,49,8.675277,9.081999,566
Nigeria,Eritrea,39.782334,15.179384,25,8.675277,9.081999,566
Norway,Eritrea,39.782334,15.179384,15300,8.468946,60.472024,-99
Norway,Syria,38.996815,34.802075,13576,8.468946,60.472024,-99
Norway,Somalia,46.199616,5.152149,7355,8.468946,60.472024,-99
Norway,Afghanistan,67.709953,33.93911,6295,8.468946,60.472024,-99
Norway,Iraq,43.679291,33.223191,2282,8.468946,60.472024,-99
Norway,Ethiopia,40.489673,9.145,2045,8.468946,60.472024,-99
Norway,Iran,53.688046,32.427908,2012,8.468946,60.472024,-99
Norway,Sudan,30.217636,12.862807,1951,8.468946,60.472024,-99
Norway,Russia,105.318756,61.52401,879,8.468946,60.472024,-99
Norway,China,104.195397,35.86166,600,8.468946,60.472024,-99
Oman,Iraq,43.679291,33.223191,301,55.923255,21.512583,512
Oman,Syria,38.996815,34.802075,7,55.923255,21.512583,512
Pakistan,Afghanistan,67.709953,33.93911,1397113,69.345116,30.375321,586
Pakistan,Somalia,46.199616,5.152149,212,69.345116,30.375321,586
Pakistan,Yemen,48.516388,15.552727,116,69.345116,30.375321,586
Pakistan,Iran,53.688046,32.427908,39,69.345116,30.375321,586
Pakistan,Syria,38.996815,34.802075,29,69.345116,30.375321,586
Pakistan,Iraq,43.679291,33.223191,24,69.345116,30.375321,586
Pakistan,Algeria,1.659626,28.033886,22,69.345116,30.375321,586
Pakistan,Myanmar,95.956223,21.913965,22,69.345116,30.375321,586
Pakistan,Palestine,34.308825,31.354676,22,69.345116,30.375321,586
Pakistan,Russia,105.318756,61.52401,7,69.345116,30.375321,586
Panama,Colombia,-74.297333,4.570868,1678,-80.782127,8.537981,591
Panama,El Salvador,-88.89653,13.794185,317,-80.782127,8.537981,591
Panama,Nicaragua,-85.207229,12.865416,173,-80.782127,8.537981,591
Panama,Cuba,-77.781167,21.521757,120,-80.782127,8.537981,591
Panama,Venezuela (Bolivarian Republic of),-66.58973,6.42375,35,-80.782127,8.537981,591
Panama,Peru,-75.015152,-9.189967,23,-80.782127,8.537981,591
Panama,Haiti,-72.285215,18.971187,19,-80.782127,8.537981,591
Panama,Guatemala,-90.230759,15.783471,12,-80.782127,8.537981,591
Panama,Nigeria,8.675277,9.081999,10,-80.782127,8.537981,591
Panama,Cameroon,12.354722,7.369722,8,-80.782127,8.537981,591
PNG,Indonesia,113.921327,-0.789275,9368,143.95555,-6.314993,598
PNG,Iran,53.688046,32.427908,129,143.95555,-6.314993,598
PNG,Afghanistan,67.709953,33.93911,79,143.95555,-6.314993,598
PNG,Pakistan,69.345116,30.375321,75,143.95555,-6.314993,598
PNG,Sudan,30.217636,12.862807,68,143.95555,-6.314993,598
PNG,Iraq,43.679291,33.223191,39,143.95555,-6.314993,598
PNG,Somalia,46.199616,5.152149,33,143.95555,-6.314993,598
PNG,Sri Lanka,80.771797,7.873054,20,143.95555,-6.314993,598
PNG,Bangladesh,90.356331,23.684994,18,143.95555,-6.314993,598
PNG,Myanmar,95.956223,21.913965,13,143.95555,-6.314993,598
Paraguay,Cuba,-77.781167,21.521757,68,-58.443832,-23.442503,600
Paraguay,Syria,38.996815,34.802075,56,-58.443832,-23.442503,600
Paraguay,Colombia,-74.297333,4.570868,35,-58.443832,-23.442503,600
Paraguay,Bolivia (Plurinational State of),-63.588653,-16.290154,17,-58.443832,-23.442503,600
Paraguay,Venezuela (Bolivarian Republic of),-66.58973,6.42375,10,-58.443832,-23.442503,600
Paraguay,Russia,105.318756,61.52401,8,-58.443832,-23.442503,600
Paraguay,Iraq,43.679291,33.223191,6,-58.443832,-23.442503,600
Paraguay,Viet Nam,108.277199,14.058324,6,-58.443832,-23.442503,600
Peru,Colombia,-74.297333,4.570868,613,-75.015152,-9.189967,604
Peru,Cuba,-77.781167,21.521757,606,-75.015152,-9.189967,604
Peru,Venezuela (Bolivarian Republic of),-66.58973,6.42375,344,-75.015152,-9.189967,604
Peru,Serb. & Kos.: S/RES/1244 (1999),21.005859,44.016521,64,-75.015152,-9.189967,604
Peru,Haiti,-72.285215,18.971187,52,-75.015152,-9.189967,604
Peru,Syria,38.996815,34.802075,41,-75.015152,-9.189967,604
Peru,Palestine,34.308825,31.354676,36,-75.015152,-9.189967,604
Peru,Bangladesh,90.356331,23.684994,20,-75.015152,-9.189967,604
Peru,Iraq,43.679291,33.223191,17,-75.015152,-9.189967,604
Peru,Nigeria,8.675277,9.081999,16,-75.015152,-9.189967,604
Philippines,Syria,38.996815,34.802075,87,121.774017,12.879721,608
Philippines,Pakistan,69.345116,30.375321,79,121.774017,12.879721,608
Philippines,Iran,53.688046,32.427908,69,121.774017,12.879721,608
Philippines,Palestine,34.308825,31.354676,50,121.774017,12.879721,608
Philippines,Iraq,43.679291,33.223191,46,121.774017,12.879721,608
Philippines,Somalia,46.199616,5.152149,28,121.774017,12.879721,608
Philippines,C̫te d'Ivoire,-5.54708,7.539989,21,121.774017,12.879721,608
Philippines,Sri Lanka,80.771797,7.873054,20,121.774017,12.879721,608
Philippines,Rwanda,29.873888,-1.940278,19,121.774017,12.879721,608
Philippines,Viet Nam,108.277199,14.058324,18,121.774017,12.879721,608
Poland,Russia,105.318756,61.52401,9902,19.145136,51.919438,616
Poland,Syria,38.996815,34.802075,522,19.145136,51.919438,616
Poland,Ukraine,31.16558,48.379433,433,19.145136,51.919438,616
Poland,Iraq,43.679291,33.223191,245,19.145136,51.919438,616
Poland,Belarus,27.953389,53.709807,189,19.145136,51.919438,616
Poland,Afghanistan,67.709953,33.93911,106,19.145136,51.919438,616
Poland,Armenia,45.038189,40.069099,78,19.145136,51.919438,616
Poland,Georgia,43.356892,42.315407,71,19.145136,51.919438,616
Poland,Tajikistan,71.276093,38.861034,69,19.145136,51.919438,616
Poland,Egypt,30.802498,26.820553,65,19.145136,51.919438,616
Portugal,Syria,38.996815,34.802075,443,-8.224454,39.399872,620
Portugal,Ukraine,31.16558,48.379433,387,-8.224454,39.399872,620
Portugal,Eritrea,39.782334,15.179384,165,-8.224454,39.399872,620
Portugal,Guinea,-9.696645,9.945587,101,-8.224454,39.399872,620
Portugal,Iraq,43.679291,33.223191,97,-8.224454,39.399872,620
Portugal,Colombia,-74.297333,4.570868,62,-8.224454,39.399872,620
Portugal,Pakistan,69.345116,30.375321,61,-8.224454,39.399872,620
Portugal,DRC,21.758664,-4.038333,59,-8.224454,39.399872,620
Portugal,Sri Lanka,80.771797,7.873054,45,-8.224454,39.399872,620
Portugal,Somalia,46.199616,5.152149,42,-8.224454,39.399872,620
Qatar,Iraq,43.679291,33.223191,137,51.183884,25.354826,634
Qatar,Syria,38.996815,34.802075,34,51.183884,25.354826,634
Qatar,Egypt,30.802498,26.820553,9,51.183884,25.354826,634
Qatar,Somalia,46.199616,5.152149,8,51.183884,25.354826,634
Congo,CAR,20.939444,6.611111,26879,15.827659,-0.228021,178
Congo,DRC,21.758664,-4.038333,12390,15.827659,-0.228021,178
Congo,Rwanda,29.873888,-1.940278,949,15.827659,-0.228021,178
Congo,Angola,17.873887,-11.202692,318,15.827659,-0.228021,178
Congo,Burundi,29.918886,-3.373056,98,15.827659,-0.228021,178
Congo,Chad,18.732207,15.454166,38,15.827659,-0.228021,178
Congo,Sudan,30.217636,12.862807,30,15.827659,-0.228021,178
Congo,Syria,38.996815,34.802075,9,15.827659,-0.228021,178
Congo,Mali,-3.996166,17.570692,6,15.827659,-0.228021,178
Congo,Nigeria,8.675277,9.081999,5,15.827659,-0.228021,178
Serbia,Croatia,15.2,45.1,19043,21.005859,44.016521,688
Serbia,Bos. & Herz.,17.679076,43.915886,8765,21.005859,44.016521,688
Serbia,Afghanistan,67.709953,33.93911,1129,21.005859,44.016521,688
Serbia,Iran,53.688046,32.427908,550,21.005859,44.016521,688
Serbia,Iraq,43.679291,33.223191,330,21.005859,44.016521,688
Serbia,Syria,38.996815,34.802075,78,21.005859,44.016521,688
Serbia,Libya,17.228331,26.3351,37,21.005859,44.016521,688
Serbia,Ukraine,31.16558,48.379433,15,21.005859,44.016521,688
Serbia,Turkey,35.243322,38.963745,6,21.005859,44.016521,688
Serbia,Cuba,-77.781167,21.521757,5,21.005859,44.016521,688
Romania,Syria,38.996815,34.802075,2291,24.96676,45.943161,642
Romania,Iraq,43.679291,33.223191,924,24.96676,45.943161,642
Romania,Afghanistan,67.709953,33.93911,153,24.96676,45.943161,642
Romania,Iran,53.688046,32.427908,79,24.96676,45.943161,642
Romania,Eritrea,39.782334,15.179384,57,24.96676,45.943161,642
Romania,Palestine,34.308825,31.354676,44,24.96676,45.943161,642
Romania,Somalia,46.199616,5.152149,43,24.96676,45.943161,642
Romania,Pakistan,69.345116,30.375321,39,24.96676,45.943161,642
Romania,Ukraine,31.16558,48.379433,32,24.96676,45.943161,642
Romania,Myanmar,95.956223,21.913965,31,24.96676,45.943161,642
Russia,Ukraine,31.16558,48.379433,101986,105.318756,61.52401,643
Russia,Syria,38.996815,34.802075,1211,105.318756,61.52401,643
Russia,Afghanistan,67.709953,33.93911,784,105.318756,61.52401,643
Russia,Georgia,43.356892,42.315407,179,105.318756,61.52401,643
Russia,Yemen,48.516388,15.552727,83,105.318756,61.52401,643
Russia,North Korea,127.510093,40.339852,70,105.318756,61.52401,643
Russia,Uzbekistan,64.585262,41.377491,67,105.318756,61.52401,643
Russia,Rep. of Moldova,28.369885,47.411631,28,105.318756,61.52401,643
Russia,Tajikistan,71.276093,38.861034,26,105.318756,61.52401,643
Russia,Iraq,43.679291,33.223191,23,105.318756,61.52401,643
Rwanda,DRC,21.758664,-4.038333,80813,29.873888,-1.940278,646
Rwanda,Burundi,29.918886,-3.373056,67202,29.873888,-1.940278,646
Rwanda,Angola,17.873887,-11.202692,8,29.873888,-1.940278,646
Rwanda,South Sudan,30,8,7,29.873888,-1.940278,646
Rwanda,Chad,18.732207,15.454166,5,29.873888,-1.940278,646
Rwanda,Eritrea,39.782334,15.179384,5,29.873888,-1.940278,646
Rwanda,Somalia,46.199616,5.152149,5,29.873888,-1.940278,646
Rwanda,Uganda,32.290275,1.373333,5,29.873888,-1.940278,646
Saudi Arabia,Iraq,43.679291,33.223191,32,45.079162,23.885942,682
Saudi Arabia,Eritrea,39.782334,15.179384,31,45.079162,23.885942,682
Saudi Arabia,Syria,38.996815,34.802075,17,45.079162,23.885942,682
Saudi Arabia,Somalia,46.199616,5.152149,16,45.079162,23.885942,682
Saudi Arabia,China,104.195397,35.86166,14,45.079162,23.885942,682
Saudi Arabia,Chad,18.732207,15.454166,9,45.079162,23.885942,682
Saudi Arabia,Palestine,34.308825,31.354676,9,45.079162,23.885942,682
Saudi Arabia,Yemen,48.516388,15.552727,9,45.079162,23.885942,682
Saudi Arabia,Liberia,-9.429499,6.428055,7,45.079162,23.885942,682
Saudi Arabia,Tunisia,9.537499,33.886917,6,45.079162,23.885942,682
Senegal,Mauritania,-10.940835,21.00789,13779,-14.452362,14.497401,686
Senegal,CAR,20.939444,6.611111,313,-14.452362,14.497401,686
Senegal,Rwanda,29.873888,-1.940278,274,-14.452362,14.497401,686
Senegal,Liberia,-9.429499,6.428055,61,-14.452362,14.497401,686
Senegal,Burundi,29.918886,-3.373056,60,-14.452362,14.497401,686
Senegal,Gambia,-15.310139,13.443182,47,-14.452362,14.497401,686
Senegal,C̫te d'Ivoire,-5.54708,7.539989,39,-14.452362,14.497401,686
Senegal,DRC,21.758664,-4.038333,30,-14.452362,14.497401,686
Senegal,Congo,15.827659,-0.228021,19,-14.452362,14.497401,686
Senegal,Chad,18.732207,15.454166,18,-14.452362,14.497401,686
Sierra Leone,Liberia,-9.429499,6.428055,660,-11.779889,8.460555,694
Sierra Leone,C̫te d'Ivoire,-5.54708,7.539989,17,-11.779889,8.460555,694
Sierra Leone,Sudan,30.217636,12.862807,8,-11.779889,8.460555,694
Slovakia,Afghanistan,67.709953,33.93911,251,19.699024,48.669026,703
Slovakia,Iraq,43.679291,33.223191,210,19.699024,48.669026,703
Slovakia,Serb. & Kos.: S/RES/1244 (1999),21.005859,44.016521,46,19.699024,48.669026,703
Slovakia,Cuba,-77.781167,21.521757,40,19.699024,48.669026,703
Slovakia,Romania,24.96676,45.943161,37,19.699024,48.669026,703
Slovakia,Russia,105.318756,61.52401,37,19.699024,48.669026,703
Slovakia,Bos. & Herz.,17.679076,43.915886,36,19.699024,48.669026,703
Slovakia,Armenia,45.038189,40.069099,34,19.699024,48.669026,703
Slovakia,Somalia,46.199616,5.152149,31,19.699024,48.669026,703
Slovakia,Iran,53.688046,32.427908,28,19.699024,48.669026,703
Slovakia,Angola,17.873887,-11.202692,24,19.699024,48.669026,703
Slovenia,Syria,38.996815,34.802075,220,14.995463,46.151241,705
Slovenia,Eritrea,39.782334,15.179384,81,14.995463,46.151241,705
Slovenia,Iran,53.688046,32.427908,66,14.995463,46.151241,705
Slovenia,Serb. & Kos.: S/RES/1244 (1999),21.005859,44.016521,65,14.995463,46.151241,705
Slovenia,Somalia,46.199616,5.152149,48,14.995463,46.151241,705
Slovenia,Afghanistan,67.709953,33.93911,45,14.995463,46.151241,705
Slovenia,Iraq,43.679291,33.223191,40,14.995463,46.151241,705
Slovenia,Kazakhstan,66.923684,48.019573,19,14.995463,46.151241,705
Slovenia,Russia,105.318756,61.52401,15,14.995463,46.151241,705
Slovenia,Palestine,34.308825,31.354676,12,14.995463,46.151241,705
Somalia,Yemen,48.516388,15.552727,11437,46.199616,5.152149,706
Somalia,Ethiopia,40.489673,9.145,3703,46.199616,5.152149,706
Somalia,Syria,38.996815,34.802075,190,46.199616,5.152149,706
Somalia,Eritrea,39.782334,15.179384,50,46.199616,5.152149,706
Somalia,Palestine,34.308825,31.354676,18,46.199616,5.152149,706
Somalia,Iraq,43.679291,33.223191,14,46.199616,5.152149,706
Somalia,Bangladesh,90.356331,23.684994,6,46.199616,5.152149,706
South Africa,Somalia,46.199616,5.152149,27113,22.937506,-30.559482,710
South Africa,DRC,21.758664,-4.038333,26263,22.937506,-30.559482,710
South Africa,Ethiopia,40.489673,9.145,17726,22.937506,-30.559482,710
South Africa,Congo,15.827659,-0.228021,5273,22.937506,-30.559482,710
South Africa,Zimbabwe,29.154857,-19.015438,4561,22.937506,-30.559482,710
South Africa,Burundi,29.918886,-3.373056,3033,22.937506,-30.559482,710
South Africa,Eritrea,39.782334,15.179384,1943,22.937506,-30.559482,710
South Africa,Rwanda,29.873888,-1.940278,1297,22.937506,-30.559482,710
South Africa,Uganda,32.290275,1.373333,549,22.937506,-30.559482,710
South Africa,Cameroon,12.354722,7.369722,392,22.937506,-30.559482,710
South Korea,Syria,38.996815,34.802075,1168,127.766922,35.907757,410
South Korea,Myanmar,95.956223,21.913965,297,127.766922,35.907757,410
South Korea,Ethiopia,40.489673,9.145,143,127.766922,35.907757,410
South Korea,Bangladesh,90.356331,23.684994,101,127.766922,35.907757,410
South Korea,Pakistan,69.345116,30.375321,92,127.766922,35.907757,410
South Korea,Yemen,48.516388,15.552727,62,127.766922,35.907757,410
South Korea,DRC,21.758664,-4.038333,56,127.766922,35.907757,410
South Korea,Iran,53.688046,32.427908,49,127.766922,35.907757,410
South Korea,China,104.195397,35.86166,40,127.766922,35.907757,410
South Korea,Afghanistan,67.709953,33.93911,38,127.766922,35.907757,410
South Sudan,Sudan,30.217636,12.862807,275752,30,8,728
South Sudan,DRC,21.758664,-4.038333,15296,30,8,728
South Sudan,Ethiopia,40.489673,9.145,4121,30,8,728
South Sudan,CAR,20.939444,6.611111,1890,30,8,728
South Sudan,Eritrea,39.782334,15.179384,82,30,8,728
Spain,Syria,38.996815,34.802075,12397,-3.74922,40.463667,724
Spain,Palestine,34.308825,31.354676,949,-3.74922,40.463667,724
Spain,Cuba,-77.781167,21.521757,891,-3.74922,40.463667,724
Spain,Somalia,46.199616,5.152149,617,-3.74922,40.463667,724
Spain,Ukraine,31.16558,48.379433,485,-3.74922,40.463667,724
Spain,Pakistan,69.345116,30.375321,374,-3.74922,40.463667,724
Spain,Iraq,43.679291,33.223191,342,-3.74922,40.463667,724
Spain,Afghanistan,67.709953,33.93911,307,-3.74922,40.463667,724
Spain,Eritrea,39.782334,15.179384,243,-3.74922,40.463667,724
Spain,C̫te d'Ivoire,-5.54708,7.539989,193,-3.74922,40.463667,724
Sri Lanka,Pakistan,69.345116,30.375321,570,80.771797,7.873054,144
Sri Lanka,Afghanistan,67.709953,33.93911,137,80.771797,7.873054,144
Sri Lanka,Myanmar,95.956223,21.913965,35,80.771797,7.873054,144
Sri Lanka,Iran,53.688046,32.427908,15,80.771797,7.873054,144
Sri Lanka,Syria,38.996815,34.802075,14,80.771797,7.873054,144
Sri Lanka,Yemen,48.516388,15.552727,13,80.771797,7.873054,144
Sri Lanka,Palestine,34.308825,31.354676,9,80.771797,7.873054,144
Sri Lanka,Maldives,101.975766,4.210484,7,80.771797,7.873054,144
Sudan,South Sudan,30,8,768125,30.217636,12.862807,729
Sudan,Eritrea,39.782334,15.179384,112296,30.217636,12.862807,729
Sudan,Syria,38.996815,34.802075,12406,30.217636,12.862807,729
Sudan,Ethiopia,40.489673,9.145,5761,30.217636,12.862807,729
Sudan,CAR,20.939444,6.611111,5054,30.217636,12.862807,729
Sudan,Chad,18.732207,15.454166,4230,30.217636,12.862807,729
Sudan,Yemen,48.516388,15.552727,279,30.217636,12.862807,729
Sudan,Somalia,46.199616,5.152149,278,30.217636,12.862807,729
Sudan,DRC,21.758664,-4.038333,108,30.217636,12.862807,729
Sudan,Palestine,34.308825,31.354676,55,30.217636,12.862807,729
Suriname,Cuba,-77.781167,21.521757,38,-56.027783,3.919305,740
Suriname,Jamaica,-77.297508,18.109581,5,-56.027783,3.919305,740
Swaziland,DRC,21.758664,-4.038333,364,31.465866,-26.522503,748
Swaziland,Burundi,29.918886,-3.373056,176,31.465866,-26.522503,748
Swaziland,Rwanda,29.873888,-1.940278,160,31.465866,-26.522503,748
Swaziland,Somalia,46.199616,5.152149,90,31.465866,-26.522503,748
Swaziland,Angola,17.873887,-11.202692,11,31.465866,-26.522503,748
Swaziland,Congo,15.827659,-0.228021,9,31.465866,-26.522503,748
Swaziland,Ethiopia,40.489673,9.145,7,31.465866,-26.522503,748
Swaziland,Zimbabwe,29.154857,-19.015438,7,31.465866,-26.522503,748
Swaziland,Uganda,32.290275,1.373333,6,31.465866,-26.522503,748
Sweden,Syria,38.996815,34.802075,104897,18.643501,60.128161,752
Sweden,Afghanistan,67.709953,33.93911,27288,18.643501,60.128161,752
Sweden,Eritrea,39.782334,15.179384,27241,18.643501,60.128161,752
Sweden,Somalia,46.199616,5.152149,21541,18.643501,60.128161,752
Sweden,Iraq,43.679291,33.223191,14214,18.643501,60.128161,752
Sweden,Iran,53.688046,32.427908,6253,18.643501,60.128161,752
Sweden,Ethiopia,40.489673,9.145,2100,18.643501,60.128161,752
Sweden,Russia,105.318756,61.52401,1597,18.643501,60.128161,752
Sweden,Serb. & Kos.: S/RES/1244 (1999),21.005859,44.016521,1281,18.643501,60.128161,752
Sweden,Yemen,48.516388,15.552727,1195,18.643501,60.128161,752
Switzerland,Eritrea,39.782334,15.179384,32706,8.227512,46.818188,756
Switzerland,Syria,38.996815,34.802075,15032,8.227512,46.818188,756
Switzerland,Afghanistan,67.709953,33.93911,10084,8.227512,46.818188,756
Switzerland,Sri Lanka,80.771797,7.873054,5672,8.227512,46.818188,756
Switzerland,Somalia,46.199616,5.152149,4593,8.227512,46.818188,756
Switzerland,Iraq,43.679291,33.223191,4215,8.227512,46.818188,756
Switzerland,Turkey,35.243322,38.963745,3459,8.227512,46.818188,756
Switzerland,China,104.195397,35.86166,2962,8.227512,46.818188,756
Switzerland,Serb. & Kos.: S/RES/1244 (1999),21.005859,44.016521,2687,8.227512,46.818188,756
Switzerland,Bos. & Herz.,17.679076,43.915886,1956,8.227512,46.818188,756
Syria,Iraq,43.679291,33.223191,15410,38.996815,34.802075,760
Syria,Afghanistan,67.709953,33.93911,1211,38.996815,34.802075,760
Syria,Sudan,30.217636,12.862807,758,38.996815,34.802075,760
Syria,Somalia,46.199616,5.152149,381,38.996815,34.802075,760
Syria,Pakistan,69.345116,30.375321,175,38.996815,34.802075,760
Syria,Yemen,48.516388,15.552727,150,38.996815,34.802075,760
Syria,South Sudan,30,8,106,38.996815,34.802075,760
Syria,Guinea,-9.696645,9.945587,53,38.996815,34.802075,760
Syria,Iran,53.688046,32.427908,45,38.996815,34.802075,760
Syria,Egypt,30.802498,26.820553,32,38.996815,34.802075,760
Tajikistan,Afghanistan,67.709953,33.93911,2638,71.276093,38.861034,762
Thailand,Myanmar,95.956223,21.913965,97444,100.992541,15.870032,764
Thailand,Pakistan,69.345116,30.375321,2053,100.992541,15.870032,764
Thailand,Viet Nam,108.277199,14.058324,647,100.992541,15.870032,764
Thailand,Palestine,34.308825,31.354676,392,100.992541,15.870032,764
Thailand,Syria,38.996815,34.802075,317,100.992541,15.870032,764
Thailand,Iraq,43.679291,33.223191,277,100.992541,15.870032,764
Thailand,Somalia,46.199616,5.152149,235,100.992541,15.870032,764
Thailand,China,104.195397,35.86166,190,100.992541,15.870032,764
Thailand,Cambodia,104.990963,12.565679,189,100.992541,15.870032,764
Thailand,Sri Lanka,80.771797,7.873054,143,100.992541,15.870032,764
Togo,Ghana,-1.023194,7.946527,9727,0.824782,8.619543,768
Togo,C̫te d'Ivoire,-5.54708,7.539989,1951,0.824782,8.619543,768
Togo,CAR,20.939444,6.611111,356,0.824782,8.619543,768
Togo,Rwanda,29.873888,-1.940278,138,0.824782,8.619543,768
Togo,DRC,21.758664,-4.038333,99,0.824782,8.619543,768
Togo,Mali,-3.996166,17.570692,91,0.824782,8.619543,768
Togo,Congo,15.827659,-0.228021,27,0.824782,8.619543,768
Togo,Chad,18.732207,15.454166,17,0.824782,8.619543,768
Togo,Nigeria,8.675277,9.081999,8,0.824782,8.619543,768
Togo,Iraq,43.679291,33.223191,5,0.824782,8.619543,768
Trin. & Tob.,Cuba,-77.781167,21.521757,118,-61.222503,10.691803,780
Trin. & Tob.,Syria,38.996815,34.802075,57,-61.222503,10.691803,780
Trin. & Tob.,Venezuela (Bolivarian Republic of),-66.58973,6.42375,51,-61.222503,10.691803,780
Trin. & Tob.,Jamaica,-77.297508,18.109581,25,-61.222503,10.691803,780
Trin. & Tob.,Colombia,-74.297333,4.570868,15,-61.222503,10.691803,780
Trin. & Tob.,Pakistan,69.345116,30.375321,10,-61.222503,10.691803,780
Trin. & Tob.,Bangladesh,90.356331,23.684994,9,-61.222503,10.691803,780
Trin. & Tob.,Mexico,-102.552784,23.634501,6,-61.222503,10.691803,780
Tunisia,Syria,38.996815,34.802075,754,9.537499,33.886917,788
Tunisia,Palestine,34.308825,31.354676,33,9.537499,33.886917,788
Tunisia,Sudan,30.217636,12.862807,25,9.537499,33.886917,788
Tunisia,Iraq,43.679291,33.223191,15,9.537499,33.886917,788
Tunisia,Algeria,1.659626,28.033886,9,9.537499,33.886917,788
Tunisia,Iran,53.688046,32.427908,6,9.537499,33.886917,788
Tunisia,Rwanda,29.873888,-1.940278,6,9.537499,33.886917,788
Tunisia,CAR,20.939444,6.611111,5,9.537499,33.886917,788
Tunisia,Somalia,46.199616,5.152149,5,9.537499,33.886917,788
Turkey,Syria,38.996815,34.802075,3562523,35.243322,38.963745,792
Turkey,Iraq,43.679291,33.223191,38711,35.243322,38.963745,792
Turkey,Iran,53.688046,32.427908,8764,35.243322,38.963745,792
Turkey,Afghanistan,67.709953,33.93911,6355,35.243322,38.963745,792
Turkey,Somalia,46.199616,5.152149,2220,35.243322,38.963745,792
Turkey,Palestine,34.308825,31.354676,1222,35.243322,38.963745,792
Turkey,Sudan,30.217636,12.862807,266,35.243322,38.963745,792
Turkey,Kyrgyzstan,74.766098,41.20438,178,35.243322,38.963745,792
Turkey,Yemen,48.516388,15.552727,175,35.243322,38.963745,792
Turkey,Ethiopia,40.489673,9.145,78,35.243322,38.963745,792
Turkmenistan,Afghanistan,67.709953,33.93911,14,59.556278,38.969719,795
Turkmenistan,Azerbaijan,47.576927,40.143105,8,59.556278,38.969719,795
Uganda,South Sudan,30,8,784531,32.290275,1.373333,800
Uganda,DRC,21.758664,-4.038333,275075,32.290275,1.373333,800
Uganda,Burundi,29.918886,-3.373056,31152,32.290275,1.373333,800
