type,lat,long
rv,36.6910,68.7965
rv,34.2435,70.7285
rv,13.4612,43.5043
rv,13.8145,44.6301
rv,16.0572,43.0621
rv,34.9591,36.7854
rv,16.3406,44.5845
rv,35.8110,41.0263
rv,13.8549,44.7058
rv,16.6697,45.3242
rv,17.4933,44.1277
rv,16.7798,45.0179
rv,16.2306,44.5848
rv,16.9742,45.0136
rv,36.2060,37.1524
rv,12.6786,13.6079
rv,31.9850,65.4728
rv,35.2500,42.1833
rv,16.0030,43.1973
rv,34.9174,40.5609
rv,13.9667,45.4833
rv,35.0113,37.0510
rv,13.3657,43.5898
rv,14.0851,45.8010
rv,16.3406,44.5845
rv,33.5508,68.4225
rv,35.5475,36.6440
rv,16.8770,43.5250
rv,14.5712,45.2700
rv,16.5258,43.1444
rv,15.4610,45.3253
rv,16.1641,44.7769
rv,35.3372,40.1854
rv,2.0549,45.3300
rv,13.3178,44.2801
rv,36.3442,37.0534
rv,35.2793,68.3789
rv,31.5166,65.1717
rv,15.7500,44.6000
rv,31.6783,64.8996
rv,32.1643,63.4268
rv,35.3319,40.1461
rv,32.2414,62.9494
rv,34.7300,36.7197
rv,17.0317,44.1091
rv,34.9566,40.5366
rv,14.7761,42.9796
rv,16.2712,43.1078
rv,16.4368,45.1727
rv,34.7300,36.7197
rv,13.5755,44.0380
rv,13.2683,43.5099
rv,32.0849,66.0004
rv,16.2712,43.1078
rv,17.0317,44.1091
rv,15.7087,44.5918
rv,16.7798,45.0179
rv,34.4265,70.4515
rv,33.5134,36.3500
rv,17.4361,44.1611
rv,34.8747,36.5238
rv,17.4933,44.1277
rv,16.2712,43.1078
rv,16.5258,43.1444
rv,33.2790,35.8313
rv,13.8549,44.7058
rv,35.9428,39.0519
rv,35.9580,38.9963
rv,35.4997,36.3577
rv,34.7210,40.7550
rv,12.7833,7.0000
rv,34.9760,40.4919
rv,31.6133,65.7101
rv,16.0572,43.0621
rv,12.6786,13.6079
rv,16.1689,44.5991
rv,35.2028,36.4480
rv,34.7300,36.7197
rv,35.4771,36.3838
rv,-0.1734,41.2695
rv,17.0571,44.2297
rv,33.4466,36.3406
rv,13.8549,44.7058
rv,17.0709,44.1987
rv,17.0317,44.1091
rv,13.6957,44.7314
rv,13.8667,44.6000
rv,35.0576,40.4505
rv,16.1077,44.6801
rv,2.3385,42.2843
rv,-0.1734,41.2695
rv,15.7000,44.8667
rv,11.0840,13.6925
rv,12.6786,13.6079
rv,35.0166,69.1740
rv,35.5066,40.6618
rv,33.4579,36.3030
rv,32.6357,62.4654
rv,32.1058,66.9083
rv,31.9696,67.3800
rv,16.4368,45.1727
rv,13.8549,44.7058
rv,16.1641,44.7769
rv,16.3257,43.0892
rv,12.9440,13.1840
rv,35.3319,40.1461
rv,35.2585,36.6090
rv,35.0113,37.0510
rv,16.8892,42.5511
rv,17.4953,43.7585
rv,33.9692,68.9447
rv,35.2457,37.4237
rv,35.0428,37.4651
rv,16.1077,44.6801
rv,33.5706,36.4046
rv,33.8352,44.2528
rv,17.5235,44.3095
rv,36.6125,37.4464
rv,17.4712,44.6451
rv,13.4612,43.5043
rv,15.4996,44.6931
rv,35.3884,36.4589
rv,30.9667,61.8833
rv,34.9059,36.9175
rv,35.9504,39.0080
rv,16.7117,44.8477
rv,16.6833,44.6833
rv,34.2186,36.5333
rv,32.8882,36.0410
rv,16.1827,44.6261
rv,13.8549,44.7058
rv,13.4104,44.2231
rv,16.3257,43.0892
rv,13.5612,43.8979
rv,36.3278,37.1203
rv,34.0519,70.5857
rv,13.4478,43.2699
rv,16.3771,45.0580
rv,2.0476,44.8975
rv,17.5667,43.4000
rv,17.4933,44.1277
rv,36.7290,68.8570
rv,16.1481,43.1215
rv,16.5258,43.1444
rv,16.1641,44.7769
rv,34.4546,40.9116
rv,3.0070,43.8494
rv,2.0581,45.3003
rv,36.6910,68.7965
rv,31.6936,64.6531
rv,17.1080,43.1271
rv,17.4953,43.7585
rv,16.3210,42.8130
rv,17.5667,43.4000
rv,18.2164,42.5053
rv,-0.3603,42.5463
rv,34.6828,36.8921
rv,17.5667,43.4000
rv,35.2496,37.5044
rv,13.8549,44.7058
rv,32.7670,22.6367
rv,16.3406,44.5845
rv,35.2314,36.6271
rv,17.4817,43.4580
rv,31.6323,64.2645
rv,35.2585,36.6090
rv,34.0923,70.4690
rv,16.5651,43.1110
rv,16.8892,42.5511
rv,16.3210,42.8130
rv,16.7117,44.8477
rv,36.0534,40.7268
rv,32.5215,67.4132
rv,36.2191,37.1328
rv,17.4712,44.6451
rv,17.5667,43.4000
rv,17.4933,44.1277
rv,15.0320,45.8283
rv,17.4953,43.7585
rv,36.1958,37.1306
rv,34.9096,36.4529
rv,14.5712,45.2700
rv,11.2426,14.1372
rv,13.8549,44.7058
rv,34.8776,36.7530
rv,13.5889,43.9758
rv,11.2500,13.4167
rv,12.1628,6.6614
rv,36.3278,37.1203
rv,16.8165,43.2147
rv,36.9882,66.8207
rv,13.3958,43.6660
rv,16.2712,43.1078
rv,17.0340,43.2160
rv,17.5760,43.3246
rv,17.4933,44.1277
rv,36.3053,37.1006
rv,14.9337,45.9010
rv,2.8712,43.0043
rv,13.4478,43.2699
rv,32.1273,65.9255
rv,35.3652,37.7886
rv,35.1343,44.0876
rv,35.9290,36.6353
rv,17.4712,44.6451
rv,31.6936,64.6531
rv,36.0426,41.7163
rv,17.3138,45.6726
rv,35.9532,39.0157
rv,14.5712,45.2700
rv,35.9613,38.9987
rv,16.7667,45.0833
rv,35.2908,36.6633
rv,17.0317,44.1091
rv,34.7081,38.7892
rv,17.4933,44.1277
rv,31.6133,65.7101
rv,34.4546,40.9116
rv,16.1827,44.6261
rv,16.4097,43.0588
rv,16.4368,45.1727
rv,35.7796,35.9613
rv,16.7181,44.2401
rv,36.3472,37.0935
rv,17.3971,43.4774
rv,32.0728,64.8359
rv,32.4457,64.7449
rv,16.1077,44.6801
rv,13.8549,44.7058
rv,16.3406,44.5845
rv,16.7117,44.8477
rv,15.4493,45.0189
rv,13.5968,44.0126
rv,16.2712,43.1078
rv,31.8787,66.1763
rv,32.1643,63.4268
rv,17.3138,45.6726
rv,33.2500,37.5706
rv,36.2955,41.8932
rv,13.9443,45.6707
rv,13.5694,44.0249
rv,36.0534,40.7268
rv,14.4598,45.3620
rv,13.3647,44.4905
rv,11.2500,13.4167
rv,13.3958,43.6660
rv,13.5968,44.0126
rv,36.7290,68.8570
rv,35.2466,36.5745
rv,36.2027,37.0727
rv,17.4712,44.6451
rv,16.7667,45.0833
rv,16.1641,44.7769
rv,16.7798,45.0179
rv,16.1827,44.6261
rv,13.9145,44.7403
rv,33.4206,43.3078
rv,16.9709,44.2065
rv,17.3971,43.4774
rv,34.0013,36.8227
rv,17.4712,44.6451
rv,36.2027,37.0727
rv,17.4361,44.1611
rv,32.0279,67.1119
rv,17.4046,44.0200
rv,30.1833,66.1000
rv,16.3210,42.8130
rv,13.8549,44.7058
rv,14.1329,45.4710
rv,16.2712,43.1078
rv,13.9878,44.6371
rv,17.4933,44.1277
rv,16.7667,45.0833
rv,33.9521,44.1561
rv,35.0248,40.4280
rv,16.6833,44.6833
rv,13.9878,44.6371
rv,12.9234,13.5606
rv,16.7117,44.8477
rv,13.8549,44.7058
rv,13.1345,43.7864
rv,17.5204,43.5667
rv,16.4368,45.1727
rv,35.2159,43.2719
rv,15.7112,44.5155
rv,35.9410,39.0180
rv,33.4206,43.3078
rv,16.2712,43.1078
rv,34.6869,40.8392
rv,13.8579,44.6728
rv,36.0534,40.7268
rv,0.3534,40.8723
rv,17.5204,43.5667
rv,17.0176,44.0967
rv,13.9878,44.6371
rv,17.5204,43.5667
rv,17.5760,43.3246
rv,16.2306,44.5848
rv,17.4953,43.7585
rv,16.3406,44.5845
rv,17.4933,44.1277
rv,16.3406,44.5845
rv,36.5849,37.0432
rv,31.8209,64.5700
rv,31.6133,65.7101
rv,32.9176,44.2293
rv,13.6169,13.2644
rv,3.3280,42.2199
rv,34.0923,70.4690
rv,34.2720,70.5679
rv,35.0248,40.4280
rv,11.7921,13.1272
rv,17.3481,44.1279
rv,32.1177,20.1293
rv,32.1358,20.0785
rv,35.8474,36.0400
rv,16.2306,44.5848
rv,16.7117,44.8477
rv,35.7796,35.9613
rv,16.7667,45.0833
rv,35.2507,40.3239
rv,16.3257,43.0892
rv,13.5694,44.0249
rv,35.2019,43.2723
rv,13.1287,45.3807
rv,31.8209,64.5700
rv,16.3210,42.8130
rv,2.4492,45.3542
rv,14.0382,44.6603
rv,13.9947,44.6706
rv,13.8579,44.6728
rv,17.4933,44.1277
rv,15.4610,45.3253
rv,16.2306,44.5848
rv,31.9112,65.4753
rv,32.2369,66.0164
rv,17.3138,45.6726
rv,16.3406,44.5845
rv,15.4493,45.0189
rv,34.9566,40.5366
rv,13.5755,44.0380
rv,32.3008,65.0964
rv,31.9696,67.3800
rv,16.4167,42.8258
rv,36.0534,40.7268
rv,31.9850,65.4728
rv,35.6677,40.7234
rv,-0.2488,42.6007
rv,35.8140,36.6102
rv,18.2164,42.5053
rv,16.5766,43.0916
rv,34.8832,38.8700
rv,34.1377,69.2062
rv,33.1821,35.8908
rv,31.9696,67.3800
rv,17.4361,44.1611
rv,33.0017,36.7098
rv,16.1694,44.5785
rv,13.3411,43.8501
rv,15.6943,43.6058
rv,13.5889,43.9758
rv,11.3667,13.6833
rv,12.7833,7.0000
rv,36.3472,37.0935
rv,13.3411,43.8501
rv,31.9850,65.4728
rv,35.0576,40.4505
rv,12.7661,13.7107
rv,32.1273,65.9255
rv,31.9031,65.5242
rv,32.6667,66.0000
rv,16.6836,43.1822
rv,34.9566,40.5366
rv,16.8892,42.5511
rv,16.3771,45.0580
rv,13.5889,43.9758
rv,35.0576,40.4505
rv,31.9850,65.4728
rv,17.3138,45.6726
rv,35.7993,43.2945
rv,2.0694,45.2421
rv,35.9774,65.3783
rv,16.7667,45.0833
rv,17.3481,44.1279
rv,36.2125,36.7700
rv,2.0414,45.3337
rv,31.6547,65.6494
rv,17.5204,43.5667
rv,36.2125,36.7700
rv,38.7506,40.5542
rv,16.7667,45.0833
rv,33.7466,44.6437
rv,33.3755,35.9324
rv,34.7995,62.1392
rv,16.6836,43.1822
rv,33.6466,44.2656
rv,17.5760,43.3246
rv,35.9098,37.3722
rv,17.5760,43.3246
rv,13.9145,44.7403
rv,16.7667,45.0833
rv,16.1148,43.1203
rv,31.1316,33.7984
rv,31.8209,64.5700
rv,17.5667,43.4000
rv,33.4579,36.3030
rv,34.3669,41.1389
rv,4.2117,45.5625
rv,34.4265,70.4515
rv,11.1621,14.0115
rv,31.6936,64.6531
rv,13.6957,44.7314
rv,16.7181,44.2401
rv,31.9696,67.3800
rv,31.5938,64.3716
rv,35.3271,43.7694
rv,36.6978,38.9548
rv,16.2306,44.5848
rv,11.1048,48.9707
rv,17.5760,43.3246
rv,16.5258,43.1444
rv,16.2712,43.1078
rv,34.8375,7.0311
rv,13.8549,44.7058
rv,35.7439,36.1636
rv,35.7298,36.1701
rv,33.4378,69.0277
rv,32.7076,69.2784
rv,35.7258,63.7882
rv,16.3257,43.0892
rv,17.0317,44.1091
rv,34.9202,36.6595
rv,16.7825,43.2297
rv,16.7117,44.8477
rv,31.8209,64.5700
rv,32.7076,69.2784
rv,17.5667,43.4000
rv,34.9202,36.6595
rv,17.3138,45.6726
rv,32.4269,65.6371
rv,13.8579,44.6728
rv,33.0613,36.5544
rv,13.8549,44.7058
rv,34.3454,44.4669
rv,2.0476,44.8975
rv,17.0340,43.2160
rv,36.5849,37.0432
rv,14.6370,43.0551
rv,16.7117,44.8477
rv,16.2712,43.1078
rv,17.3481,44.1279
rv,35.9428,39.0519
rv,31.7322,64.3388
rv,2.0476,44.8975
rv,33.6366,42.8277
rv,17.5667,43.4000
rv,16.6833,44.6833
rv,13.4120,44.4846
rv,13.8071,43.2493
rv,34.9490,70.7822
rv,34.7214,40.7136
rv,32.8677,36.2542
rv,17.5667,43.4000
rv,17.3138,45.6726
rv,31.0058,66.4000
rv,36.0426,41.7163
rv,16.6836,43.1822
rv,35.3214,37.4886
rv,35.3475,40.1197
rv,13.3958,43.6660
rv,35.9428,39.0519
rv,36.4326,64.9207
rv,35.1352,37.6517
rv,34.9118,36.5594
rv,13.8549,44.7058
rv,35.0950,37.3026
rv,31.0058,66.4000
rv,34.9391,36.6224
rv,35.0257,37.4227
rv,35.9428,39.0519
rv,16.2282,43.2490
rv,35.6162,36.2693
rv,17.4046,44.0200
rv,36.5511,37.0187
rv,35.9534,38.9106
rv,17.3138,45.6726
rv,0.4063,41.0124
rv,17.3306,44.4972
rv,35.9534,38.9106
rv,16.2712,43.1078
rv,13.2685,44.3043
rv,33.1122,36.0073
rv,36.5511,37.0187
rv,14.8865,44.0362
rv,35.8795,39.1974
rv,32.2414,62.9494
rv,15.7087,44.5918
rv,14.0410,45.3923
rv,17.2588,47.1789
rv,33.7466,44.6437
rv,17.3138,45.6726
rv,17.4712,44.6451
rv,36.0534,40.7268
rv,17.5760,43.3246
rv,35.7796,35.9613
rv,35.9428,39.0519
rv,13.9833,44.5833
rv,13.3633,44.3888
rv,33.6457,62.2696
rv,33.4206,43.3078
rv,31.7333,65.1333
rv,36.0666,68.5902
rv,14.8333,44.1500
rv,34.9566,40.5366
rv,35.5670,39.9202
rv,16.4368,45.1727
rv,13.3958,43.6660
rv,13.3657,43.5898
rv,35.9504,39.0080
rv,38.0029,43.0524
rv,17.5667,43.4000
rv,13.4478,43.2699
rv,35.0428,37.4651
rv,13.5280,43.9495
rv,13.4104,44.2231
rv,13.8912,44.7731
rv,35.2706,40.1082
rv,16.4368,45.1727
rv,13.3289,44.2171
rv,15.7087,44.5918
rv,13.8549,44.7058
rv,13.5280,43.9495
rv,13.8912,44.7731
rv,11.2500,13.4167
rv,33.4206,43.3078
rv,15.6445,44.4734
rv,32.0728,64.8359
rv,16.2306,44.5848
rv,17.5760,43.3246
rv,34.0923,70.4690
rv,16.8770,43.5250
rv,17.0709,44.1987
rv,15.7087,44.5918
rv,13.3195,43.2448
rv,3.3516,44.1223
rv,16.2712,43.1078
rv,35.3319,40.1461
rv,16.3210,42.8130
rv,12.9886,6.3068
rv,16.4368,45.1727
rv,17.3138,45.6726
rv,13.8912,44.7731
rv,11.2500,13.4167
rv,29.1981,16.0011
rv,37.0135,68.4476
rv,17.5667,43.4000
rv,13.3195,43.2448
rv,13.8549,44.7058
rv,33.4200,36.9352
rv,16.2712,43.1078
rv,32.9833,67.9667
rv,31.8033,66.3242
rv,33.5769,36.4477
rv,13.2683,43.5099
rv,13.8549,44.7058
rv,34.8833,44.6333
rv,34.2774,70.3618
rv,16.2712,43.1078
rv,16.5258,43.1444
rv,16.3210,42.8130
rv,32.5215,67.4132
rv,16.0030,43.1973
rv,14.0167,44.5667
rv,34.4200,41.2009
rv,13.7572,44.7491
rv,15.5333,44.6500
rv,36.0534,40.7268
rv,13.3958,43.6660
rv,16.3257,43.0892
rv,16.2712,43.1078
rv,16.3210,42.8130
rv,35.1337,36.7613
rv,13.9833,44.5833
rv,32.5215,67.4132
rv,16.5258,43.1444
rv,34.6245,36.5775
rv,31.8865,64.7850
rv,17.0317,44.1091
rv,33.4933,36.4693
rv,36.8493,40.0747
rv,13.4120,44.4846
rv,16.2712,43.1078
rv,33.5769,36.4477
rv,36.1931,37.4843
rv,31.9850,65.4728
rv,36.0595,37.8508
rv,36.0766,37.8936
rv,16.7798,45.0179
rv,36.2060,37.1524
rv,17.4046,44.0200
rv,31.2878,34.2369
rv,36.0500,37.9167
rv,35.9696,38.0284
rv,32.0728,64.8359
rv,17.5760,43.3246
rv,35.7993,43.2945
rv,34.9568,36.9580
rv,17.0229,45.7956
rv,35.9428,39.0519
rv,16.5258,43.1444
rv,35.9534,38.6998
rv,16.3257,43.0892
rv,35.3587,36.7959
rv,36.0486,36.4523
rv,17.0317,44.1091
rv,14.9328,47.0276
rv,36.1004,37.1276
rv,36.2060,37.1524
rv,16.1169,44.6894
rv,16.9877,43.7973
rv,17.0317,44.1091
rv,34.7300,36.7197
rv,33.8068,36.7398
rv,31.9850,65.4728
rv,16.3771,45.0580
rv,17.0317,44.1091
rv,33.9953,69.0227
rv,36.5111,36.8655
rv,36.1911,40.6122
rv,34.8832,38.8700
rv,16.2306,44.5848
rv,16.2306,44.5848
rv,36.3809,42.4674
rv,16.0572,43.0621
rv,13.6639,43.6873
rv,35.3620,36.3938
rv,31.1316,33.7984
rv,35.2781,36.6065
rv,16.5773,42.9476
rv,37.1890,68.9364
rv,35.8611,36.8061
rv,17.5760,43.3246
rv,16.6836,43.1822
rv,17.3138,45.6726
rv,16.3257,43.0892
rv,17.4817,43.4580
rv,12.6786,13.6079
rv,13.4407,43.7034
rv,32.6357,62.4654
rv,17.5204,43.5667
rv,13.3958,43.6660
rv,34.2118,69.0999
rv,16.1077,44.6801
rv,35.2466,36.5745
rv,13.9947,44.6706
rv,35.9428,39.0519
rv,17.0340,43.2160
rv,16.6836,43.1822
rv,34.1233,71.0937
rv,16.7798,45.0179
rv,16.3210,42.8130
rv,14.9337,45.9010
rv,16.3257,43.0892
rv,35.4025,40.1192
rv,17.4046,44.0200
rv,16.2400,43.1627
rv,16.8892,42.5511
rv,16.7602,43.2406
rv,17.4712,44.6451
rv,17.4953,43.7585
rv,33.3083,35.9680
rv,13.3411,43.8501
rv,16.1077,44.6801
rv,16.2306,44.5848
rv,15.4887,44.6657
rv,16.3771,45.0580
rv,17.4953,43.7585
rv,36.8494,40.0747
rv,17.4712,44.6451
rv,17.3971,43.4774
rv,15.6445,44.4734
rv,16.5773,42.9476
rv,15.5500,44.7000
rv,31.5938,64.3716
rv,16.6833,44.6833
rv,16.7481,43.2140
rv,32.6357,62.4654
rv,15.2621,44.2550
rv,15.5504,44.6351
rv,36.3809,42.4674
rv,15.6872,44.9031
rv,13.8912,44.7731
rv,31.8033,66.3242
rv,31.9031,65.5242
rv,34.2001,70.2781
rv,32.5979,44.0165
rv,1.2448,42.5732
rv,34.9669,69.2650
rv,32.6241,36.1049
rv,13.8549,44.7058
rv,35.2908,36.6633
rv,16.7667,45.0833
rv,11.8464,13.1603
rv,37.2662,70.8215
rv,34.1300,42.3896
rv,35.9037,36.7238
rv,32.3745,62.1164
rv,35.3736,36.6018
rv,16.2712,43.1078
rv,35.8308,38.5364
rv,13.9833,44.5833
rv,12.2468,12.3521
rv,31.6323,64.2645
rv,32.0849,66.0004
rv,31.8209,64.5700
rv,16.4167,42.8258
rv,36.3809,42.4674
rv,36.2232,37.0982
rv,36.5248,37.0776
rv,13.4525,43.8102
rv,34.8864,36.6481
rv,35.6476,36.6766
rv,14.0511,44.4383
rv,36.8089,38.0597
rv,2.9786,43.7021
rv,33.9114,70.5491
rv,31.8209,64.5700
rv,36.6805,40.2485
rv,33.0517,66.7421
rv,32.6268,65.8733
rv,35.2500,42.1833
rv,35.7728,43.5897
rv,35.2867,36.7440
rv,37.0700,40.6540
rv,16.2306,44.5848
rv,32.5513,36.1869
rv,35.2585,36.6090
rv,16.7818,43.2157
rv,31.9850,65.4728
rv,37.0667,42.1578
rv,37.0667,42.1578
rv,2.0480,45.3200
rv,34.8951,36.4953
rv,17.4712,44.6451
rv,36.5054,40.7429
rv,17.4361,44.1611
rv,13.9852,45.5727
rv,16.2306,44.5848
rv,14.1057,45.4481
rv,14.0851,45.8010
rv,16.3406,44.5845
rv,15.5500,44.8500
rv,16.3257,43.0892
rv,35.2641,36.7105
rv,36.3554,37.1421
rv,35.2641,36.7106
rv,16.1077,44.6801
rv,13.5795,44.0209
rv,16.2712,43.1078
rv,16.1641,44.7769
rv,13.5968,43.8945
rv,35.2908,36.6633
rv,13.5553,43.9628
rv,15.5601,44.9366
rv,31.5938,64.3716
rv,17.5667,43.4000
rv,2.6632,44.6979
rv,34.2589,36.4192
rv,16.3257,43.0892
rv,15.6445,44.4734
rv,34.4265,70.4515
rv,35.2690,43.9108
rv,17.5760,43.3246
rv,35.7796,35.9613
rv,17.4361,44.1611
rv,31.8033,66.3242
rv,-0.1734,41.2695
rv,14.0903,44.6701
rv,34.9780,36.6436
rv,16.1077,44.6801
rv,14.5712,45.2700
rv,34.9669,69.2650
rv,17.5667,43.4000
rv,35.1957,36.6684
rv,36.2232,37.0982
rv,16.1641,44.7769
rv,35.8178,36.0705
rv,16.7798,45.0179
rv,15.6445,44.4734
rv,15.7500,44.6000
rv,31.6547,65.6494
rv,35.3271,43.7694
rv,36.3513,43.0928
rv,14.0103,45.6748
rv,14.0479,44.6816
rv,15.6445,44.4734
rv,33.2362,44.3428
rv,14.8007,45.7189
rv,36.3513,43.0928
rv,16.8892,42.5511
rv,17.5667,43.4000
rv,36.2232,37.0982
rv,16.1077,44.6801
rv,36.2060,37.1524
rv,13.5833,44.0166
rv,36.6805,40.2485
rv,35.6880,36.1396
rv,2.8712,43.0043
rv,31.7900,64.6829
rv,34.6833,68.9833
rv,17.3138,45.6726
rv,17.4933,44.1277
rv,15.5908,44.7016
rv,13.3411,43.8501
rv,16.3257,43.0892
rv,14.3653,45.3850
rv,35.3884,36.4589
rv,16.2306,44.5848
rv,16.2306,44.5848
rv,31.7333,65.1333
rv,15.5591,44.9703
rv,15.0320,45.8283
rv,35.6875,64.2932
rv,36.1315,38.9659
rv,31.7900,64.6829
rv,34.1061,68.5794
rv,16.1641,44.7769
rv,36.0183,37.0929
rv,13.8912,44.7731
rv,17.3138,45.6726
rv,17.5667,43.4000
rv,2.4486,41.9692
rv,14.1057,45.4481
rv,35.3736,36.6018
rv,16.3257,43.0892
rv,36.3513,43.0928
rv,31.8033,66.3242
rv,2.3385,42.2843
rv,31.8209,64.5700
rv,34.3669,41.1389
rv,17.5667,43.4000
rv,17.4712,44.6451
rv,17.4361,44.1611
rv,14.0851,45.8010
rv,17.5667,43.4000
rv,13.9858,45.6253
rv,36.3513,43.0928
rv,35.1957,36.6684
rv,14.0903,44.6701
rv,17.4933,44.1277
rv,31.7333,65.1333
rv,16.7117,44.8477
rv,36.3513,43.0928
rv,34.9669,69.2650
rv,13.3195,43.2448
rv,15.5500,44.7000
rv,17.5204,43.5667
rv,36.3350,43.1189
rv,16.1827,44.6261
rv,33.7801,37.6881
rv,33.5284,36.3523
rv,13.4719,43.7445
rv,36.5054,40.7429
rv,35.5995,36.0348
rv,2.8049,44.0821
rv,18.2164,42.5053
rv,36.3809,42.4674
rv,16.3406,44.5845
rv,13.4719,43.7445
rv,36.5054,40.7429
rv,36.3513,43.0928
rv,2.9902,43.8487
rv,36.2060,37.1524
rv,16.5258,43.1444
rv,34.3669,41.1389
rv,16.2712,43.1078
rv,34.1258,70.7133
rv,34.9842,40.5444
rv,13.3195,43.2448
rv,35.9290,36.6353
rv,17.4046,44.0200
rv,33.5508,68.4225
rv,34.3669,41.1389
rv,16.7667,45.0833
rv,31.5938,64.3716
rv,32.0728,64.8359
rv,14.0851,45.8010
rv,15.4264,45.0795
rv,35.4106,36.4590
rv,32.8873,44.3462
rv,16.7798,45.0179
rv,36.0985,36.9139
rv,31.7900,64.6829
rv,35.7833,36.3221
rv,17.4712,44.6451
rv,13.3195,43.2448
rv,16.4368,45.1727
rv,16.3257,43.0892
rv,15.6445,44.4734
rv,17.0050,43.2188
rv,16.3210,42.8130
rv,13.3195,43.2448
rv,16.8892,42.5511
rv,16.3406,44.5845
rv,32.6268,65.8733
rv,36.1030,37.8799
rv,16.7117,44.8477
rv,14.8007,45.7189
rv,17.3138,45.6726
rv,31.8033,66.3242
rv,33.5769,36.4477
rv,33.2982,44.4297
rv,17.3971,43.4774
rv,35.0755,37.5911
rv,35.7187,36.2331
rv,17.3138,45.6726
rv,16.3771,45.0580
rv,35.1337,36.7613
rv,13.3958,43.6660
rv,2.0456,45.3400
rv,34.2707,41.8123
rv,34.2553,70.8657
rv,17.7229,42.2526
rv,14.5712,45.2700
rv,13.4407,43.7034
rv,36.3350,43.1189
rv,16.3210,42.8130
rv,33.7971,68.9375
rv,16.3210,42.8130
rv,32.1058,66.9083
rv,16.3771,45.0580
rv,31.6547,65.6494
rv,35.9446,68.7151
rv,35.2048,36.5552
rv,12.7324,43.4770
rv,16.7667,45.0833
rv,12.9384,43.6507
rv,35.8308,38.5364
rv,35.3884,36.4589
rv,17.0694,43.5751
rv,17.4361,44.1611
rv,13.8755,44.4713
rv,16.3210,42.8130
rv,13.4719,43.7445
rv,36.1763,37.0975
rv,33.5925,42.6161
rv,16.7117,44.8477
rv,15.8500,44.6167
rv,16.1694,44.5785
rv,33.5284,36.3523
rv,16.7117,44.8477
rv,33.5706,36.4046
rv,16.7798,45.0179
rv,16.1552,43.4210
rv,13.3647,44.4905
rv,33.6691,39.9684
rv,17.4361,44.1611
rv,36.3350,43.1189
rv,31.8209,64.5700
rv,15.5908,44.7016
rv,36.3282,43.1011
rv,36.3455,43.1278
rv,33.5706,36.4046
rv,33.5503,36.4005
rv,36.3455,43.1278
rv,35.5995,36.0348
rv,17.0176,44.0967
rv,17.4361,44.1611
rv,34.6794,70.3290
rv,15.4306,45.0142
rv,35.4681,44.3922
rv,16.3257,43.0892
rv,35.1337,36.7613
rv,35.7839,37.4998
rv,34.0923,70.4690
rv,35.3977,44.2173
rv,33.1581,69.3128
rv,15.6445,44.4734
rv,31.6547,65.6494
rv,13.1128,43.3319
rv,17.5760,43.3246
rv,32.1358,20.0785
rv,33.9114,70.5491
rv,17.3138,45.6726
rv,16.3081,43.5237
rv,13.6423,43.7948
rv,17.4361,44.1611
rv,32.5215,67.4132
rv,16.9742,45.0136
rv,16.3257,43.0892
rv,13.3647,44.4905
rv,33.1581,69.3128
rv,12.8912,14.0292
rv,36.3282,43.1011
rv,2.0195,45.3100
rv,36.4167,42.9649
rv,17.3138,45.6726
rv,16.3771,45.0580
rv,16.7798,45.0179
rv,16.3257,43.0892
rv,35.9696,38.0284
rv,36.2232,37.0982
rv,31.6547,65.6494
rv,16.7667,45.0833
rv,17.4933,44.1277
rv,36.3809,42.4674
rv,17.3481,44.1279
rv,36.3350,43.1189
rv,31.3918,64.3190
rv,36.0908,42.8495
rv,35.6147,42.7424
rv,35.0399,63.2926
rv,35.9024,68.4874
rv,31.7333,65.1333
rv,17.4361,44.1611
rv,16.3406,44.5845
rv,16.6836,43.1822
rv,15.5832,44.0663
rv,17.4361,44.1611
rv,35.9696,38.0284
rv,14.7978,42.9545
rv,34.4322,40.9923
rv,36.6782,66.8033
rv,34.3770,41.0544
rv,32.4878,62.0576
rv,34.4689,41.9165
rv,16.4368,45.1727
rv,33.5165,36.4897
rv,31.6547,65.6494
rv,36.3809,42.4674
rv,2.7809,45.4968
rv,32.1058,66.9083
rv,17.4361,44.1611
rv,36.5849,37.0432
rv,33.5147,36.3992
rv,16.9092,43.2623
rv,2.9704,45.5347
rv,32.4878,62.0576
rv,33.5518,36.3148
rv,35.5670,39.9202
rv,35.7121,65.2258
rv,36.2060,37.1524
rv,16.3771,45.0580
rv,36.3323,43.1384
rv,36.3350,43.1189
rv,31.9850,65.4728
rv,31.7333,65.1333
rv,36.2272,38.9734
rv,13.5968,44.0126
rv,14.5712,45.2700
rv,17.4933,44.1277
rv,17.5667,43.4000
rv,17.0340,43.2160
rv,13.0977,12.4952
rv,35.7298,36.1701
rv,11.8464,13.1603
rv,31.7333,65.1333
rv,35.5391,35.7896
rv,17.0340,43.2160
rv,17.5204,43.5667
rv,36.2310,38.0213
rv,35.8308,38.5364
rv,16.6383,43.2417
rv,17.4046,44.0200
rv,35.7558,36.1772
rv,36.3809,42.4674
rv,31.7428,64.3250
rv,35.1337,36.7613
rv,17.3481,44.1279
rv,13.6169,13.2644
rv,13.1345,43.7864
rv,16.3771,45.0580
rv,35.7558,36.1772
rv,32.6241,36.1049
rv,35.6748,44.0707
rv,15.4887,44.6657
